Date, Data
2017-06-24, 59.6564
2017-06-25, 59.6564
2017-06-26, 59.6564
2017-06-27, 59.0014
2017-06-28, 58.8843
2017-06-29, 59.5415
2017-06-30, 59.0855
2017-07-01, 59.3862
2017-07-02, 59.3862
2017-07-03, 59.3862
2017-07-04, 58.9695
2017-07-05, 59.2295
2017-07-06, 59.5787
2017-07-07, 60.2426
2017-07-08, 60.3792
2017-07-09, 60.3792
2017-07-10, 60.3792
2017-07-11, 60.3014
2017-07-12, 60.7397
2017-07-13, 60.6227
2017-07-14, 60.1836
2017-07-15, 59.8806
2017-07-16, 59.8806
2017-07-17, 59.8806
2017-07-18, 59.0657
2017-07-19, 59.3705
2017-07-20, 59.2418
2017-07-21, 59.0823
2017-07-22, 58.9325
2017-07-23, 58.9325
2017-07-24, 58.9325
2017-07-25, 59.6572
2017-07-26, 59.8185
2017-07-27, 59.9102
2017-07-28, 59.4102
2017-07-29, 59.5436
2017-07-30, 59.5436
2017-07-31, 59.5436
2017-08-01, 60.0633
2017-08-02, 59.8454
2017-08-03, 60.5819
2017-08-04, 60.7503
2017-08-05, 60.3281
2017-08-06, 60.3281
2017-08-07, 60.3281
2017-08-08, 60.0605
2017-08-09, 59.9886
2017-08-10, 59.9611
2017-08-11, 59.9298
2017-08-12, 60.1873
2017-08-13, 60.1873
2017-08-14, 60.1873
2017-08-15, 59.7990
2017-08-16, 59.9266
2017-08-17, 59.6521
2017-08-18, 59.2490
2017-08-19, 59.3612
2017-08-20, 59.3612
2017-08-21, 59.3612
2017-08-22, 59.1409
2017-08-23, 59.0396
2017-08-24, 59.1312
2017-08-25, 59.1397
2017-08-26, 59.1476
2017-08-27, 59.1476
2017-08-28, 59.1476
2017-08-29, 58.5469
2017-08-30, 58.5320
2017-08-31, 58.7306
2017-09-01, 58.5454
2017-09-02, 58.0557
2017-09-03, 58.0557
2017-09-04, 58.0557
2017-09-05, 57.7817
2017-09-06, 57.8503
2017-09-07, 57.3387
2017-09-08, 57.1411
2017-09-09, 56.9966
2017-09-10, 56.9966
2017-09-11, 56.9966
2017-09-12, 57.1694
2017-09-13, 57.2656
2017-09-14, 57.6679
2017-09-15, 57.7706
2017-09-16, 57.5336
2017-09-17, 57.5336
2017-09-18, 57.5336
2017-09-19, 57.6242
2017-09-20, 58.0993
2017-09-21, 58.1290
2017-09-22, 58.2242
2017-09-23, 57.6527
2017-09-24, 57.6527
2017-09-25, 57.6527
2017-09-26, 57.5660
2017-09-27, 57.5186
2017-09-28, 58.0102
2017-09-29, 58.4255
2017-09-30, 58.0169
2017-10-01, 58.0169
2017-10-02, 58.0169
2017-10-03, 57.8134
2017-10-04, 57.9375
2017-10-05, 57.7832
2017-10-06, 57.5811
2017-10-07, 57.7612
2017-10-08, 57.7612
2017-10-09, 57.7612
2017-10-10, 58.3151
2017-10-11, 58.0713
2017-10-12, 57.9210
2017-10-13, 57.6869
2017-10-14, 57.6196
2017-10-15, 57.6196
2017-10-16, 57.6196
2017-10-17, 57.0861
2017-10-18, 57.3392
2017-10-19, 57.2721
2017-10-20, 57.5706
2017-10-21, 57.5118
2017-10-22, 57.5118
2017-10-23, 57.5118
2017-10-24, 57.4706
2017-10-25, 57.5852
2017-10-26, 57.6140
2017-10-27, 57.7643
2017-10-28, 58.0833
2017-10-29, 58.0833
2017-10-30, 58.0833
2017-10-31, 57.8716
2017-11-01, 58.1179
2017-11-02, 58.1557
2017-11-03, 58.0869
2017-11-04, 58.4296
2017-11-05, 58.4296
2017-11-06, 58.4296
2017-11-07, 58.4296
2017-11-08, 58.4557
2017-11-09, 59.2480
2017-11-10, 59.2527
2017-11-11, 59.2808
2017-11-12, 59.2808
2017-11-13, 59.2808
2017-11-14, 59.1823
2017-11-15, 59.6207
2017-11-16, 60.2490
2017-11-17, 59.9898
2017-11-18, 59.6325
2017-11-19, 59.6325
2017-11-20, 59.6325
2017-11-21, 59.2746
2017-11-22, 59.4604
2017-11-23, 59.0061
2017-11-24, 58.4622
2017-11-25, 58.5318
2017-11-26, 58.5318
2017-11-27, 58.5318
2017-11-28, 58.2773
2017-11-29, 58.4125
2017-11-30, 58.3311
2017-12-01, 58.5814
2017-12-02, 58.5182
2017-12-03, 58.5182
2017-12-04, 58.5182
2017-12-05, 58.9911
2017-12-06, 58.6924
2017-12-07, 58.9281
2017-12-08, 59.2948
2017-12-09, 59.2811
2017-12-10, 59.2811
2017-12-11, 59.2811
2017-12-12, 59.2348
2017-12-13, 58.8370
2017-12-14, 59.1446
2017-12-15, 58.7082
2017-12-16, 58.8987
2017-12-17, 58.8987
2017-12-18, 58.8987
2017-12-19, 58.6940
2017-12-20, 58.6117
2017-12-21, 58.7170
2017-12-22, 58.5596
2017-12-23, 58.3152
2017-12-24, 58.3152
2017-12-25, 58.3152
2017-12-26, 58.1989
2017-12-27, 57.7343
2017-12-28, 57.4544
2017-12-29, 57.6291
2017-12-30, 57.6002
2017-12-31, 57.6002
